         33632614 function calls (33346129 primitive calls) in 300.740 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       40    0.000    0.000    0.004    0.000 implicitcomponent.py:336(_linearize)
       20    0.000    0.000    0.000    0.000 {method 'setType' of 'petsc4py.PETSc.KSP' objects}
       60    0.000    0.000    0.000    0.000 system.py:2684(linear_solver)
       20    0.000    0.000    0.005    0.000 total_lift_drag.py:38(setup)
      215    0.000    0.000    0.000    0.000 __init__.py:236(matches)
        5    0.000    0.000    0.001    0.000 __init__.py:827(__init__)
      791    0.000    0.000    0.001    0.000 explicitcomponent.py:170(_setup_jacobians)
      694    0.000    0.000    0.000    0.000 _parser.py:109(__init__)
      216    0.000    0.000    0.020    0.000 solver.py:1094(_create_rhs_vec)
       20    0.000    0.000    0.173    0.009 nonlinear_block_gs.py:81(_iter_initialize)
      420    0.000    0.000    0.000    0.000 indexer.py:385(as_array)
      109    0.000    0.000    0.000    0.000 default_vector.py:87(_get_data)
      120    0.000    0.000    0.000    0.000 _ufunc_config.py:132(geterr)
      165    0.000    0.000    0.000    0.000 __init__.py:107(read)
       20    0.000    0.000    0.000    0.000 coeffs.py:47(compute)
      216    0.000    0.000    0.000    0.000 proc_allocator.py:119(<listcomp>)
       20    0.000    0.000    0.005    0.000 spatial_beam_functionals.py:20(setup)
       50    0.000    0.000    0.024    0.000 petsc_transfer.py:47(__init__)
      161    0.000    0.000    0.004    0.000 system.py:4952(get_val)
        7    0.000    0.000    0.000    0.000 {built-in method builtins.compile}
       60    0.000    0.000    0.002    0.000 contextlib.py:78(inner)
       40    0.000    0.000    0.162    0.004 approximation_scheme.py:570(compute_approximations)
       20    0.000    0.000    0.004    0.000 equilibrium.py:51(setup)
      282    0.000    0.000    0.000    0.000 type_check.py:302(iscomplexobj)
       20    0.000    0.000    0.005    0.000 panel_forces_surf.py:28(setup)
       39    0.000    0.000    0.000    0.000 indexer.py:983(as_array)
      216    0.000    0.000    0.000    0.000 group.py:586(<listcomp>)
        1    0.000    0.000    0.000    0.000 utils.py:71(compute)
      320    0.000    0.000    0.096    0.000 _base.py:589(__mul__)
       80    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_minus_csr}
      120    0.000    0.000    0.000    0.000 implicitcomponent.py:592(_get_partials_varlists)
       40    0.000    0.000    0.000    0.000 general_utils.py:1189(__init__)
      464    0.000    0.000    0.003    0.000 group.py:95(set_src_shape)
        1    0.000    0.000    0.000    0.000 utils.py:112(compute)
       20    0.000    0.000    0.002    0.000 solve_matrix.py:74(linearize)
     1451    0.000    0.000    0.000    0.000 group.py:2987(<lambda>)
        2    0.000    0.000    0.002    0.001 pyoptsparse_driver.py:835(_setup_tot_jac_sparsity)
      216    0.000    0.000    0.000    0.000 proc_allocator.py:121(<listcomp>)
        2    0.000    0.000    0.021    0.010 problem.py:787(_setup_recording)
      234    0.000    0.000    0.000    0.000 _compiler.py:396(_simple)
        1    0.000    0.000    0.095    0.095 group.py:1240(_get_root_vectors)
      633    0.000    0.000    0.000    0.000 system.py:2663(nonlinear_solver)
     1223    0.000    0.000    0.000    0.000 numeric.py:837(_outer_dispatcher)
        8    0.000    0.000    0.003    0.000 parameter_comp.py:36(add_parameter)
      474    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x7fcc9953ce60}
       20    0.000    0.000    0.009    0.000 non_intersecting_thickness.py:32(setup)
      120    0.000    0.000    0.003    0.000 implicitcomponent.py:509(_declare_partials)
       20    0.000    0.000    0.003    0.000 convert_velocity.py:39(setup)
      165    0.000    0.000    0.001    0.000 __init__.py:406(<genexpr>)
        1    0.000    0.000    0.001    0.001 control_group.py:219(compute)
      160    0.000    0.000    0.018    0.000 _compressed.py:359(_add_sparse)
        1    0.000    0.000    0.000    0.000 dynamics.py:135(compute_partials)
  830/567    0.000    0.000    0.001    0.000 <frozen abc>:121(__subclasscheck__)
       15    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1604(find_spec)
      167    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
       19    0.000    0.000    0.017    0.001 introspection.py:1177(get_source_metadata)
      456    0.000    0.000    0.000    0.000 recording_manager.py:63(startup)
      165    0.000    0.000    0.001    0.000 __init__.py:101(<genexpr>)
       60    0.000    0.000    0.000    0.000 _ufunc_config.py:430(__enter__)
      134    0.000    0.000    0.000    0.000 _collections.py:28(parse)
        3    0.000    0.000    0.001    0.000 exec_comp.py:315(_setup_expressions)
        4    0.000    0.000    0.002    0.000 spline_comp.py:83(setup)
       40    0.000    0.000    0.010    0.000 grid_data.py:64(radau_pseudospectral_subsets_and_nodes)
       80    0.000    0.000    0.009    0.000 _base.py:482(__sub__)
       20    0.000    0.000    0.003    0.000 lift_drag.py:32(setup)
      462    0.000    0.000    0.000    0.000 _compiler.py:568(isstring)
       50    0.000    0.000    0.000    0.000 _coo.py:590(isspmatrix_coo)
       52    0.000    0.000    0.002    0.000 indexer.py:1092(shaped_instance)
       80    0.000    0.000    0.159    0.002 approximation_scheme.py:595(_compute_approx_col_iter)
        1    0.000    0.000    0.015    0.015 state_interp_comp.py:55(configure_io)
        1    0.000    0.000    0.004    0.004 recording_manager.py:207(record_model_options)
        1    0.000    0.000    0.001    0.001 pseudospectral_base.py:124(configure_states)
      216    0.000    0.000    0.000    0.000 proc_allocator.py:123(<listcomp>)
        5    0.000    0.000    0.000    0.000  power_eff:1(<module>)
       11    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
      160    0.000    0.000    0.000    0.000 system.py:627(_jac_of_iter)
       64    0.000    0.000    0.000    0.000 pathlib.py:536(__str__)
     1093    0.000    0.000    0.000    0.000 fromnumeric.py:419(_repeat_dispatcher)
       40    0.000    0.000    0.001    0.000 approximation_scheme.py:87(_get_approx_groups)
       20    0.000    0.000    0.004    0.000 displacement_transfer_group.py:16(setup)
      194    0.000    0.000    0.039    0.000 __init__.py:658(update)
        2    0.000    0.000    0.000    0.000 exec_comp.py:1046(compute_partials)
       40    0.000    0.000    0.000    0.000 system.py:1333(_get_approx_scheme)
       66    0.000    0.000    0.001    0.000 pathlib.py:484(_parse_args)
       40    0.000    0.000    0.000    0.000 component.py:1559(_set_approx_partials_meta)
       20    0.000    0.000    0.003    0.000 coeffs.py:28(setup)
       38    0.000    0.000    0.000    0.000 introspection.py:14(classify_var)
        6    0.000    0.000    0.001    0.000 phase.py:1961(interpolate)
        6    0.000    0.000    0.000    0.000 _special_matrices.py:534(<listcomp>)
      356    0.000    0.000    0.000    0.000 _csr.py:164(tocsr)
       80    0.000    0.000    0.000    0.000 explicitcomponent.py:254(_approx_subjac_keys_iter)
       20    0.000    0.000    0.005    0.000 create_rhs.py:28(setup)
        1    0.000    0.000    0.000    0.000 utils.py:342(gen_rect_mesh)
     1187    0.000    0.000    0.000    0.000 system.py:710(_declare_options)
       20    0.000    0.000    0.003    0.000 breguet_range.py:47(setup)
       20    0.000    0.000    0.005    0.000 disp.py:32(setup)
       11    0.000    0.000    0.000    0.000 {built-in method io.open_code}
        6    0.000    0.000    0.000    0.000 _coo.py:532(_sum_duplicates)
       20    0.000    0.000    0.000    0.000 {method 'setPythonContext' of 'petsc4py.PETSc.Mat' objects}
        1    0.000    0.000    0.001    0.001 control_group.py:257(compute_partials)
     1302    0.000    0.000    0.000    0.000 system.py:5892(_has_fast_rel_lookup)
        1    0.000    0.000    0.001    0.001 state_interp_comp.py:172(_compute_radau)
      216    0.000    0.000    0.000    0.000 solver.py:890(_assembled_jac_solver_iter)
      434    0.000    0.000    0.007    0.000 mpi.py:250(multi_proc_exception_check)
       31    0.000    0.000    0.001    0.000 __init__.py:930(read_text)
       20    0.000    0.000    0.000    0.000 sum_areas.py:34(compute)
      102    0.000    0.000    0.000    0.000 indexer.py:938(__call__)
       40    0.000    0.000    0.002    0.000 implicitcomponent.py:360(add_output)
      302    0.000    0.000    0.000    0.000 arraysetops.py:125(_unpack_tuple)
      119    0.000    0.000    0.001    0.000 configinfo.py:66(_var_added)
       20    0.000    0.000    0.000    0.000 {method 'create' of 'petsc4py.PETSc.KSP' objects}
      150    0.000    0.000    0.000    0.000 indexer.py:492(__init__)
       20    0.000    0.000    0.000    0.000 total_drag.py:38(compute)
      231    0.000    0.000    0.000    0.000 _parser.py:954(fix_flags)
        1    0.000    0.000    0.004    0.004 utils.py:97(setup)
       12    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1056(_find_spec)
        1    0.000    0.000    0.002    0.002 utils.py:56(setup)
       34    0.000    0.000    0.000    0.000 phase.py:1710(classify_var)
       40    0.000    0.000    0.155    0.004 system.py:3740(run_apply_nonlinear)
       20    0.000    0.000    0.172    0.009 solver.py:591(_iter_initialize)
       25    0.000    0.000    0.001    0.000 options.py:704(__init__)
       20    0.000    0.000    0.001    0.000 failure_ks.py:40(setup)
       40    0.000    0.000    0.000    0.000 {method 'sum' of 'numpy.generic' objects}
      467    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
       84    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.expandptr}
       20    0.000    0.000    0.000    0.000 {method 'setPythonContext' of 'petsc4py.PETSc.PC' objects}
      216    0.000    0.000    0.000    0.000 group.py:3808(_setup_check)
     1168    0.000    0.000    0.000    0.000 shape_base.py:77(_atleast_2d_dispatcher)
       80    0.000    0.000    0.000    0.000 approximation_scheme.py:426(_vec_ind_iter)
        6    0.000    0.000    0.001    0.000 default_vector.py:102(_create_data)
       97    0.000    0.000    0.001    0.000 indexer.py:919(__init__)
      464    0.000    0.000    0.000    0.000 _parser.py:79(groups)
      231    0.000    0.000    0.000    0.000 _parser.py:73(__init__)
        1    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
       20    0.000    0.000    0.000    0.000 group.py:3184(_guess_nonlinear)
        1    0.000    0.000    0.006    0.006 control_group.py:84(_configure_controls)
       11    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1007(get_code)
        8    0.000    0.000    0.001    0.000 _compressed.py:365(multiply)
      224    0.000    0.000    0.000    0.000 indexer.py:600(_check_bounds)
      134    0.000    0.000    0.000    0.000 __init__.py:450(_replace)
       20    0.000    0.000    0.001    0.000 nonlinear_block_gs.py:56(_declare_options)
       50    0.000    0.000    0.000    0.000 indexer.py:640(shaped_instance)
      843    0.000    0.000    0.000    0.000 indexer.py:371(indexed_src_shape)
        1    0.000    0.000    0.005    0.005 local_stiff_permuted.py:31(setup)
      534    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 continuity_comp.py:83(_configure_control_continuity)
      110    0.000    0.000    0.000    0.000 indexer.py:1060(_check_bounds)
    38/37    0.000    0.000    0.001    0.000 {built-in method builtins.exec}
        1    0.000    0.000    0.003    0.003 collocation_comp.py:44(configure_io)
       37    0.000    0.000    0.000    0.000 functools.py:35(update_wrapper)
        7    0.000    0.000    0.000    0.000 system.py:2906(add_design_var)
      308    0.000    0.000    0.000    0.000 indexer.py:947(<genexpr>)
       40    0.000    0.000    0.000    0.000 approximation_scheme.py:54(__init__)
       16    0.000    0.000    0.000    0.000 system.py:5073(set_val)
      831    0.000    0.000    0.000    0.000 system.py:1394(_setup_check)
       11    0.000    0.000    0.000    0.000 {method 'read' of '_io.BufferedReader' objects}
        2    0.000    0.000    0.011    0.005 pyoptsparse_driver.py:280(_setup_driver)
       16    0.000    0.000    0.000    0.000 shape_base.py:512(expand_dims)
        1    0.000    0.000    0.002    0.002 trajectory.py:365(_configure_parameters)
        6    0.000    0.000    0.000    0.000 _interpolate.py:676(_call_linear)
       18    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_matvec}
      167    0.000    0.000    0.000    0.000 fromnumeric.py:1025(argsort)
       31    0.000    0.000    0.001    0.000 __init__.py:945(_normalized_name)
        4    0.000    0.000    0.002    0.000 interp_bsplines.py:71(evaluate_vectorized)
       20    0.000    0.000    0.001    0.000 total_drag.py:23(setup)
       40    0.000    0.000    0.033    0.001 implicitcomponent.py:458(_setup_procs)
      236    0.000    0.000    0.000    0.000 options_dictionary.py:482(__contains__)
       40    0.000    0.000    0.000    0.000 approximation_scheme.py:136(_init_colored_approximations)
      142    0.000    0.000    0.001    0.000 indexer.py:1108(<genexpr>)
       40    0.000    0.000    0.000    0.000 complex_step.py:33(__init__)
       40    0.000    0.000    0.003    0.000 implicitcomponent.py:62(__init__)
      120    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       20    0.000    0.000    0.000    0.000 twodim_base.py:234(diag)
        6    0.000    0.000    0.000    0.000 _interpolate.py:487(__init__)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:437(cache_from_source)
        2    0.000    0.000    1.189    0.594 problem.py:1003(final_setup)
       60    0.000    0.000    0.000    0.000 _ufunc_config.py:435(__exit__)
    17/10    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:1167(_find_and_load)
      430    0.000    0.000    0.000    0.000 __init__.py:256(<genexpr>)
        6    0.000    0.000    0.000    0.000 indexing.py:7(get_src_indices_by_row)
        1    0.000    0.000    0.000    0.000 time_comp.py:73(compute)
      165    0.000    0.000    0.001    0.000 __init__.py:402(<genexpr>)
      831    0.000    0.000    0.000    0.000 component.py:368(setup_partials)
       25    0.000    0.000    0.001    0.000 phase.py:1413(_add_timeseries_output)
        1    0.000    0.000    0.001    0.001 geometry_mesh_transformations.py:850(setup)
       10    0.000    0.000    0.000    0.000 system.py:3037(add_response)
      493    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.001    0.001 total_jac.py:856(_get_sol2jac_map)
       20    0.000    0.000    0.001    0.000 sum_areas.py:25(setup)
       80    0.000    0.000    0.008    0.000 _compressed.py:362(_sub_sparse)
        1    0.000    0.000    0.001    0.001 transform.py:14(setup)
       20    0.000    0.000    0.000    0.000 {method 'setType' of 'petsc4py.PETSc.PC' objects}
       20    0.000    0.000    0.000    0.000 total_lift.py:34(compute)
      168    0.000    0.000    0.000    0.000 shape_base.py:215(_vhstack_dispatcher)
       20    0.000    0.000    0.000    0.000 {method 'setOperators' of 'petsc4py.PETSc.KSP' objects}
       25    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
     13/6    0.000    0.000    0.003    0.001 <frozen importlib._bootstrap>:1122(_find_and_load_unlocked)
        2    0.000    0.000    0.000    0.000 total_jac.py:963(_get_tuple_map)
       40    0.000    0.000    0.000    0.000 implicitcomponent.py:70(_configure)
      168    0.000    0.000    0.000    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
       16    0.000    0.000    0.000    0.000 introspection.py:1064(_get_targets_metadata)
      356    0.000    0.000    0.000    0.000 proc_allocator.py:50(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      470    0.000    0.000    0.000    0.000 _compiler.py:426(_get_iscased)
       31    0.000    0.000    0.001    0.000 __init__.py:400(_from_text_for)
       20    0.000    0.000    0.000    0.000 {method 'setUp' of 'petsc4py.PETSc.Mat' objects}
        3    0.000    0.000    0.002    0.001 exec_comp.py:660(_setup_partials)
       90    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
       22    0.000    0.000    0.001    0.000 _construct.py:229(eye)
       40    0.000    0.000    0.000    0.000 fromnumeric.py:3823(_product_dispatcher)
        1    0.000    0.000    0.139    0.139 trajectory.py:1235(_print_constraints)
        1    0.000    0.000    0.000    0.000 dynamics.py:114(compute)
        1    0.000    0.000  245.232  245.232 problem.py:1886(compute_totals)
       90    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
       18    0.000    0.000    0.000    0.000 <frozen _collections_abc>:78(_check_methods)
       20    0.000    0.000    3.400    0.170 solver.py:806(_solve_with_cache_check)
       83    0.000    0.000    0.000    0.000 constants.py:89(__hash__)
       40    0.000    0.000    0.004    0.000 implicitcomponent.py:484(_setup_vectors)
        4    0.000    0.000    0.000    0.000 interp.py:122(__init__)
       20    0.000    0.000    0.000    0.000 direct.py:185(_declare_options)
       48    0.000    0.000    0.000    0.000 misc.py:102(__call__)
       34    0.000    0.000    0.000    0.000 system.py:3370(_check_voi_meta_sizes)
        1    0.000    0.000    0.016    0.016 control_group.py:341(configure_io)
      708    0.000    0.000    0.000    0.000 fromnumeric.py:195(_reshape_dispatcher)
       32    0.000    0.000    0.002    0.000 _itertools.py:4(unique_everseen)
       20    0.000    0.000    0.000    0.000 vortex_mesh.py:279(compute_partials)
       20    0.000    0.000    0.001    0.000 total_lift.py:23(setup)
       21    0.000    0.000    0.000    0.000 group.py:3914(<listcomp>)
        2    0.000    0.000    0.000    0.000 driver.py:96(__init__)
       21    0.000    0.000    0.000    0.000 indepvarcomp.py:264(add_output)
       64    0.000    0.000    0.000    0.000 pathlib.py:523(_format_parsed_parts)
       20    0.000    0.000    0.001    0.000 fem.py:32(__init__)
       20    0.000    0.000    3.400    0.170 solver.py:580(solve)
        1    0.000    0.000    0.000    0.000 collocation_comp.py:160(compute_partials)
     1047    0.000    0.000    0.000    0.000 system.py:1400(_configure_check)
       40    0.000    0.000    0.001    0.000 fromnumeric.py:3832(product)
       40    0.000    0.000    0.000    0.000 eval_mtx.py:156(initialize)
      328    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       32    0.000    0.000    0.000    0.000 pathlib.py:530(_make_child)
       27    0.000    0.000    0.000    0.000 units.py:1002(unit_conversion)
       62    0.000    0.000    0.000    0.000 __init__.py:877(normalize)
       40    0.000    0.000    0.000    0.000 complex_step.py:42(add_approximation)
       35    0.000    0.000    0.000    0.000 configinfo.py:51(<listcomp>)
        1    0.000    0.000    1.114    1.114 group.py:1199(_final_setup)
      831    0.000    0.000    0.000    0.000 system.py:2154(_setup_connections)
      432    0.000    0.000    0.000    0.000 fromnumeric.py:2508(_cumsum_dispatcher)
       20    0.000    0.000    0.002    0.000 indepvarcomp.py:113(add_output)
       14    0.000    0.000    0.000    0.000 units.py:359(__div__)
        1    0.000    0.000    0.009    0.009 problem.py:203(__init__)
      134    0.000    0.000    0.000    0.000 __init__.py:193(__init__)
      423    0.000    0.000    0.000    0.000 fromnumeric.py:2416(_all_dispatcher)
        2    0.000    0.000    0.018    0.009 driver.py:871(_update_voi_meta)
        1    0.000    0.000    0.000    0.000 total_jac.py:558(_get_dict_J)
       40    0.000    0.000    0.000    0.000 get_vectors.py:30(initialize)
        1    0.000    0.000    0.000    0.000 collocation_comp.py:138(compute)
       20    0.000    0.000    0.000    0.000 non_intersecting_thickness.py:45(compute)
      302    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 exec_comp.py:724(_setup_vectors)
        1    0.000    0.000    0.000    0.000 geometry_mesh_transformations.py:921(compute)
        1    0.000    0.000    0.001    0.001 weight.py:29(setup)
        7    0.000    0.000    0.000    0.000 indepvarcomp.py:210(_solve_nonlinear)
      450    0.000    0.000    0.000    0.000 solver.py:307(<listcomp>)
       27    0.000    0.000    0.000    0.000 fromnumeric.py:1768(ravel)
        1    0.000    0.000    0.016    0.016 control_group.py:155(configure_io)
       31    0.000    0.000    0.000    0.000 _functools.py:89(pass_none)
       32    0.000    0.000    0.000    0.000 transcription_base.py:643(_get_ode)
       44    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        8    0.000    0.000    0.000    0.000 options.py:240(__init__)
        1    0.000    0.000    0.000    0.000 continuity_comp.py:260(_compute_control_continuity)
       40    0.000    0.000    0.000    0.000 default_vector.py:286(__isub__)
        3    0.000    0.000    0.000    0.000 exec_comp.py:775(compute)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:493(_init_module_attrs)
        1    0.000    0.000    0.000    0.000 state_interp_comp.py:222(_compute_partials_radau)
      208    0.000    0.000    0.000    0.000 system.py:2699(_local_vector_class)
       27    0.000    0.000    0.000    0.000 units.py:477(conversion_tuple_to)
        2    0.000    0.000    0.000    0.000 shape_base.py:1067(kron)
      134    0.000    0.000    0.000    0.000 __init__.py:440(_make)
        1    0.000    0.000    0.001    0.001 geometry_mesh.py:54(setup)
      134    0.000    0.000    0.000    0.000 __init__.py:221(_for)
        1    0.000    0.000    0.001    0.001 geometry_mesh_transformations.py:440(setup)
       36    0.000    0.000    0.000    0.000 <frozen posixpath>:140(basename)
      270    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.001    0.001 dynamics.py:32(setup)
      388    0.000    0.000    0.000    0.000 fromnumeric.py:2831(_min_dispatcher)
        1    0.000    0.000    0.002    0.002 transcription_base.py:270(configure_parameters)
       31    0.000    0.000    0.000    0.000 pathlib.py:1053(read_text)
        4    0.000    0.000    0.002    0.001 spline_comp.py:155(compute)
       20    0.000    0.000    0.002    0.000 nonlinear_block_gs.py:30(__init__)
      123    0.000    0.000    0.000    0.000 indexer.py:1398(__init__)
       11    0.000    0.000    0.000    0.000 exec_comp.py:896(_exec)
      234    0.000    0.000    0.000    0.000 _parser.py:166(__setitem__)
        8    0.000    0.000    0.000    0.000 units.py:408(__pow__)
        1    0.000    0.000    0.001    0.001 geometry_group.py:23(setup)
       40    0.000    0.000    0.000    0.000 system.py:2804(_get_static_wrt_matches)
        1    0.000    0.000    0.187    0.187 introspection.py:444(configure_states_introspection)
        1    0.000    0.000   50.159   50.159 problem.py:853(setup)
        6    0.000    0.000    0.001    0.000 _extract.py:12(find)
       20    0.000    0.000    0.000    0.000 petsc_ksp.py:202(_declare_options)
      176    0.000    0.000    0.000    0.000 __init__.py:118(valid)
       40    0.000    0.000    0.000    0.000 system.py:1406(_get_approx_subjac_keys)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
       97    0.000    0.000    0.000    0.000 pathlib.py:239(splitroot)
    11/10    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:666(_load_unlocked)
       40    0.000    0.000    0.000    0.000 complex_step.py:148(_get_multiplier)
       11    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       30    0.000    0.000    0.000    0.000 numerictypes.py:357(issubdtype)
        6    0.000    0.000    0.000    0.000 misc.py:46(reshape_val)
       10    0.000    0.000    0.000    0.000 group.py:1809(<listcomp>)
       40    0.000    0.000    0.000    0.000 complex_step.py:68(_get_approx_data)
      110    0.000    0.000    0.000    0.000 indexer.py:1055(_check_src_shape)
        1    0.000    0.000    0.000    0.000 continuity_comp.py:299(compute_partials)
      240    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
       22    0.000    0.000    0.001    0.000 _construct.py:26(spdiags)
        4    0.000    0.000    0.001    0.000 options.py:352(__init__)
      240    0.000    0.000    0.000    0.000 vector.py:676(set_complex_step_mode)
        7    0.000    0.000    0.000    0.000 function_base.py:5562(append)
        7    0.000    0.000    0.000    0.000 indepvarcomp.py:58(initialize)
       20    0.000    0.000    0.000    0.000 system.py:2670(nonlinear_solver)
        5    0.000    0.000    0.000    0.000 pyoptsparse_driver.py:810(_get_ordered_nl_responses)
       20    0.000    0.000    0.000    0.000 petsc_ksp.py:138(__init__)
       34    0.000    0.000    0.002    0.000 indexer.py:1266(_check_bounds)
      302    0.000    0.000    0.000    0.000 arraysetops.py:133(_unique_dispatcher)
       12    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1464(_get_spec)
       81    0.000    0.000    0.000    0.000 constants.py:73(__eq__)
        4    0.000    0.000    0.000    0.000 radau_pseudospectral.py:451(get_parameter_connections)
        6    0.000    0.000    0.000    0.000 index_tricks.py:34(ix_)
       20    0.000    0.000    0.000    0.000 solver.py:538(_declare_options)
       20    0.000    0.000    0.000    0.000 mesh_point_forces.py:30(initialize)
       20    0.000    0.000    0.006    0.000 petsc_ksp.py:231(_setup_solvers)
        1    0.000    0.000    0.000    0.000 total_jac.py:454(_compute_jac_scatters)
        1    0.000    0.000    0.003    0.003 pseudospectral_base.py:375(configure_defects)
       31    0.000    0.000    0.000    0.000 <frozen genericpath>:121(_splitext)
        8    0.000    0.000    0.000    0.000 reports_system.py:144(register_report)
       31    0.000    0.000    0.000    0.000 __init__.py:957(_name_from_stem)
       20    0.000    0.000    0.000    0.000 {method 'setMonitor' of 'petsc4py.PETSc.KSP' objects}
       20    0.000    0.000    0.000    0.000 total_performance.py:16(initialize)
       20    0.000    0.000    0.010    0.000 nonlinear_block_gs.py:39(_setup_solvers)
        1    0.000    0.000    0.005    0.005 local_stiff_transformed.py:10(setup)
        3    0.000    0.000    0.000    0.000 blas.py:326(_get_funcs)
        3    0.000    0.000    0.000    0.000 group.py:2776(promotes)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
        1    0.000    0.000    0.000    0.000 aero_oas.py:231(compute)
        1    0.000    0.000    0.001    0.001 time_comp.py:47(configure_io)
       31    0.000    0.000    0.002    0.000 __init__.py:634(entry_points)
       14    0.000    0.000    0.000    0.000 units.py:100(__sub__)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:778(spec_from_file_location)
        2    0.000    0.000    0.007    0.004 coloring.py:384(load)
      101    0.000    0.000    0.000    0.000 indexer.py:419(_check_bounds)
        9    0.000    0.000    0.003    0.000 __init__.py:196(load)
        1    0.000    0.000    0.000    0.000 utils.py:295(taper)
        1    0.000    0.000    0.001    0.001 geometry_mesh_transformations.py:146(setup)
       34    0.000    0.000    0.000    0.000 pathlib.py:504(_from_parts)
      250    0.000    0.000    0.000    0.000 multiarray.py:346(where)
        1    0.000    0.000    0.000    0.000 dynamics.py:192(compute)
        1    0.000    0.000    0.040    0.040 introspection.py:297(configure_controls_introspection)
        6    0.000    0.000    0.000    0.000 vector.py:704(_get_local_views)
      282    0.000    0.000    0.000    0.000 type_check.py:205(_is_type_dispatcher)
       60    0.000    0.000    0.000    0.000 numerictypes.py:283(issubclass_)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1127(get_data)
        1    0.000    0.000    0.000    0.000 opt_report.py:1(<module>)
      128    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
       20    0.000    0.000    0.000    0.000 failure_ks.py:36(initialize)
        1    0.000    0.000    4.164    4.164 problem.py:600(run_model)
       26    0.000    0.000    0.000    0.000 exec_comp.py:1119(__setitem__)
        1    0.000    0.000    0.142    0.142 trajectory.py:953(configure)
        1    0.000    0.000    0.001    0.001 geometry_mesh_transformations.py:641(setup)
        6    0.000    0.000    0.000    0.000 _util.py:206(_asarray_validated)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:100(acquire)
        1    0.000    0.000    0.000    0.000 section_properties_tube.py:50(compute)
    11/10    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:934(exec_module)
        4    0.000    0.000    0.000    0.000 _compiler.py:241(_optimize_charset)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
        3    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
       20    0.000    0.000    0.000    0.000 states.py:22(initialize)
       10    0.000    0.000    0.000    0.000 group.py:268(set_input_defaults)
        1    0.000    0.000    0.000    0.000 geometry_mesh_transformations.py:51(compute)
       32    0.000    0.000    0.004    0.000 __init__.py:1037(<genexpr>)
        1    0.000    0.000    0.000    0.000 inspect.py:2330(_signature_from_function)
       31    0.000    0.000    0.000    0.000 <frozen posixpath>:117(splitext)
        6    0.000    0.000    0.007    0.001 driver.py:1149(_get_static_coloring)
        1    0.000    0.000    0.057    0.057 radau_pseudospectral.py:166(configure_ode)
        1    0.000    0.000    0.001    0.001 geometry_mesh_transformations.py:238(setup)
