         33977524 function calls (33688519 primitive calls) in 300.760 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.000    0.000 {built-in method builtins.compile}
      463    0.000    0.000    0.000    0.000 enum.py:1094(__new__)
       40    0.000    0.000    0.003    0.000 implicitcomponent.py:313(_linearize_wrapper)
      109    0.000    0.000    0.000    0.000 default_vector.py:87(_get_data)
        1    0.000    0.000    0.094    0.094 group.py:1240(_get_root_vectors)
      694    0.000    0.000    0.000    0.000 _parser.py:109(__init__)
       64    0.000    0.000    0.000    0.000 {built-in method posix.stat}
       20    0.000    0.000    0.000    0.000 coeffs.py:47(compute)
      216    0.000    0.000    0.000    0.000 group.py:586(<listcomp>)
       60    0.000    0.000    0.000    0.000 system.py:2684(linear_solver)
       28    0.000    0.000    0.000    0.000 __init__.py:380(<genexpr>)
        1    0.000    0.000    0.001    0.001 control_group.py:219(compute)
       40    0.000    0.000    0.004    0.000 implicitcomponent.py:336(_linearize)
        5    0.000    0.000    0.001    0.000 __init__.py:827(__init__)
      216    0.000    0.000    0.000    0.000 proc_allocator.py:119(<listcomp>)
       20    0.000    0.000    0.005    0.000 panel_forces_surf.py:28(setup)
       40    0.000    0.000    0.161    0.004 approximation_scheme.py:570(compute_approximations)
      165    0.000    0.000    0.000    0.000 __init__.py:107(read)
       80    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_minus_csr}
      161    0.000    0.000    0.008    0.000 system.py:4952(get_val)
       20    0.000    0.000    0.004    0.000 equilibrium.py:51(setup)
       50    0.000    0.000    0.025    0.001 petsc_transfer.py:47(__init__)
       40    0.000    0.000    0.000    0.000 general_utils.py:1189(__init__)
      420    0.000    0.000    0.000    0.000 indexer.py:385(as_array)
        2    0.000    0.000    0.002    0.001 pyoptsparse_driver.py:835(_setup_tot_jac_sparsity)
      120    0.000    0.000    0.000    0.000 implicitcomponent.py:592(_get_partials_varlists)
       20    0.000    0.000    0.005    0.000 spatial_beam_functionals.py:20(setup)
     1451    0.000    0.000    0.000    0.000 group.py:2987(<lambda>)
       20    0.000    0.000    0.009    0.000 aerostruct_groups.py:147(setup)
      671    0.000    0.000    0.000    0.000 indexer.py:128(_set_attrs)
        8    0.000    0.000    0.003    0.000 parameter_comp.py:36(add_parameter)
       20    0.000    0.000    0.003    0.000 convert_velocity.py:39(setup)
        1    0.000    0.000    0.000    0.000 utils.py:112(compute)
       19    0.000    0.000    0.017    0.001 introspection.py:1177(get_source_metadata)
        2    0.000    0.000    0.021    0.010 problem.py:787(_setup_recording)
      464    0.000    0.000    0.003    0.000 group.py:95(set_src_shape)
       20    0.000    0.000    0.002    0.000 solve_matrix.py:74(linearize)
      216    0.000    0.000    0.000    0.000 proc_allocator.py:121(<listcomp>)
      160    0.000    0.000    0.018    0.000 _compressed.py:359(_add_sparse)
       20    0.000    0.000    0.009    0.000 non_intersecting_thickness.py:32(setup)
       39    0.000    0.000    0.000    0.000 indexer.py:983(as_array)
     1223    0.000    0.000    0.000    0.000 numeric.py:837(_outer_dispatcher)
      282    0.000    0.000    0.000    0.000 type_check.py:302(iscomplexobj)
        1    0.000    0.000    0.000    0.000 utils.py:71(compute)
      215    0.000    0.000    0.000    0.000 __init__.py:236(matches)
      462    0.000    0.000    0.000    0.000 _compiler.py:568(isstring)
       20    0.000    0.000    0.173    0.009 nonlinear_block_gs.py:81(_iter_initialize)
      320    0.000    0.000    0.095    0.000 _base.py:589(__mul__)
      474    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x7fb3669fce60}
      456    0.000    0.000    0.000    0.000 recording_manager.py:63(startup)
      120    0.000    0.000    0.004    0.000 implicitcomponent.py:509(_declare_partials)
      234    0.000    0.000    0.000    0.000 _compiler.py:396(_simple)
       20    0.000    0.000    0.003    0.000 lift_drag.py:32(setup)
       80    0.000    0.000    0.009    0.000 _base.py:482(__sub__)
  830/567    0.000    0.000    0.001    0.000 <frozen abc>:121(__subclasscheck__)
       38    0.000    0.000    0.000    0.000 introspection.py:14(classify_var)
      165    0.000    0.000    0.001    0.000 __init__.py:406(<genexpr>)
      134    0.000    0.000    0.000    0.000 _collections.py:28(parse)
        3    0.000    0.000    0.001    0.000 exec_comp.py:315(_setup_expressions)
        5    0.000    0.000    0.000    0.000  power_eff:1(<module>)
      216    0.000    0.000    0.000    0.000 proc_allocator.py:123(<listcomp>)
       50    0.000    0.000    0.000    0.000 _coo.py:590(isspmatrix_coo)
      165    0.000    0.000    0.001    0.000 __init__.py:101(<genexpr>)
       60    0.000    0.000    0.001    0.000 _ufunc_config.py:430(__enter__)
      356    0.000    0.000    0.000    0.000 _csr.py:164(tocsr)
       52    0.000    0.000    0.002    0.000 indexer.py:1092(shaped_instance)
       11    0.000    0.000    0.000    0.000 {built-in method builtins.__build_class__}
      167    0.000    0.000    0.000    0.000 {method 'argsort' of 'numpy.ndarray' objects}
       40    0.000    0.000    0.010    0.000 grid_data.py:64(radau_pseudospectral_subsets_and_nodes)
        4    0.000    0.000    0.002    0.000 spline_comp.py:83(setup)
        1    0.000    0.000    0.000    0.000 dynamics.py:135(compute_partials)
        1    0.000    0.000    0.001    0.001 pseudospectral_base.py:124(configure_states)
     1093    0.000    0.000    0.000    0.000 fromnumeric.py:419(_repeat_dispatcher)
       20    0.000    0.000    0.003    0.000 coeffs.py:28(setup)
        6    0.000    0.000    0.001    0.000 phase.py:1961(interpolate)
       80    0.000    0.000    0.158    0.002 approximation_scheme.py:595(_compute_approx_col_iter)
       20    0.000    0.000    0.004    0.000 displacement_transfer_group.py:16(setup)
       64    0.000    0.000    0.000    0.000 pathlib.py:536(__str__)
      194    0.000    0.000    0.038    0.000 __init__.py:658(update)
        1    0.000    0.000    0.004    0.004 recording_manager.py:207(record_model_options)
      160    0.000    0.000    0.000    0.000 system.py:627(_jac_of_iter)
      434    0.000    0.000    0.059    0.000 mpi.py:250(multi_proc_exception_check)
     1187    0.000    0.000    0.000    0.000 system.py:710(_declare_options)
       66    0.000    0.000    0.001    0.000 pathlib.py:484(_parse_args)
       40    0.000    0.000    0.001    0.000 approximation_scheme.py:87(_get_approx_groups)
       20    0.000    0.000    0.003    0.000 breguet_range.py:47(setup)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1604(find_spec)
        6    0.000    0.000    0.000    0.000 _special_matrices.py:534(<listcomp>)
       40    0.000    0.000    0.000    0.000 system.py:1333(_get_approx_scheme)
        1    0.000    0.000    0.015    0.015 state_interp_comp.py:55(configure_io)
        6    0.000    0.000    0.000    0.000 _coo.py:532(_sum_duplicates)
        1    0.000    0.000    0.000    0.000 utils.py:342(gen_rect_mesh)
       20    0.000    0.000    0.005    0.000 disp.py:32(setup)
       20    0.000    0.000    0.005    0.000 create_rhs.py:28(setup)
        1    0.000    0.000    0.002    0.002 trajectory.py:365(_configure_parameters)
       20    0.000    0.000    0.000    0.000 total_drag.py:38(compute)
        2    0.000    0.000    0.000    0.000 exec_comp.py:1046(compute_partials)
      102    0.000    0.000    0.000    0.000 indexer.py:938(__call__)
       20    0.000    0.000    0.000    0.000 sum_areas.py:34(compute)
       40    0.000    0.000    0.000    0.000 component.py:1559(_set_approx_partials_meta)
       18    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_matvec}
       34    0.000    0.000    0.000    0.000 phase.py:1710(classify_var)
      231    0.000    0.000    0.000    0.000 _parser.py:954(fix_flags)
      633    0.000    0.000    0.000    0.000 system.py:2663(nonlinear_solver)
       80    0.000    0.000    0.000    0.000 approximation_scheme.py:426(_vec_ind_iter)
        8    0.000    0.000    0.001    0.000 _compressed.py:365(multiply)
     1302    0.000    0.000    0.000    0.000 system.py:5892(_has_fast_rel_lookup)
      119    0.000    0.000    0.001    0.000 configinfo.py:66(_var_added)
       20    0.000    0.000    0.000    0.000 {method 'create' of 'petsc4py.PETSc.KSP' objects}
      467    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
      302    0.000    0.000    0.000    0.000 arraysetops.py:125(_unpack_tuple)
       31    0.000    0.000    0.001    0.000 __init__.py:930(read_text)
      534    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       40    0.000    0.000    0.000    0.000 {method 'sum' of 'numpy.generic' objects}
       40    0.000    0.000    0.002    0.000 implicitcomponent.py:360(add_output)
       84    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.expandptr}
       20    0.000    0.000    0.001    0.000 failure_ks.py:40(setup)
       80    0.000    0.000    0.000    0.000 explicitcomponent.py:254(_approx_subjac_keys_iter)
        1    0.000    0.000    0.000    0.000 time_comp.py:73(compute)
      150    0.000    0.000    0.000    0.000 indexer.py:492(__init__)
       40    0.000    0.000    0.154    0.004 system.py:3740(run_apply_nonlinear)
       20    0.000    0.000    0.172    0.009 solver.py:591(_iter_initialize)
       11    0.000    0.000    0.000    0.000 {built-in method io.open_code}
       25    0.000    0.000    0.001    0.000 options.py:704(__init__)
       20    0.000    0.000    0.000    0.000 {method 'setPythonContext' of 'petsc4py.PETSc.Mat' objects}
      231    0.000    0.000    0.000    0.000 _parser.py:73(__init__)
      464    0.000    0.000    0.000    0.000 _parser.py:79(groups)
     1168    0.000    0.000    0.000    0.000 shape_base.py:77(_atleast_2d_dispatcher)
        6    0.000    0.000    0.000    0.000 _interpolate.py:676(_call_linear)
        1    0.000    0.000    0.004    0.004 utils.py:97(setup)
      216    0.000    0.000    0.000    0.000 group.py:3808(_setup_check)
      216    0.000    0.000    0.000    0.000 solver.py:890(_assembled_jac_solver_iter)
       40    0.000    0.000    0.000    0.000 complex_step.py:33(__init__)
        1    0.000    0.000    0.000    0.000 state_interp_comp.py:172(_compute_radau)
        1    0.000    0.000    0.002    0.002 utils.py:56(setup)
        1    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
      167    0.000    0.000    0.000    0.000 fromnumeric.py:1025(argsort)
       12    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1056(_find_spec)
       97    0.000    0.000    0.001    0.000 indexer.py:919(__init__)
        7    0.000    0.000    0.000    0.000 system.py:2906(add_design_var)
       37    0.000    0.000    0.000    0.000 functools.py:35(update_wrapper)
      843    0.000    0.000    0.000    0.000 indexer.py:371(indexed_src_shape)
        1    0.000    0.000    0.001    0.001 continuity_comp.py:83(_configure_control_continuity)
       20    0.000    0.000    0.000    0.000 group.py:3184(_guess_nonlinear)
        1    0.000    0.000    0.005    0.005 local_stiff_permuted.py:31(setup)
        1    0.000    0.000    0.003    0.003 collocation_comp.py:44(configure_io)
       40    0.000    0.000    0.000    0.000 approximation_scheme.py:54(__init__)
        1    0.000    0.000    0.006    0.006 control_group.py:84(_configure_controls)
      831    0.000    0.000    0.000    0.000 system.py:1394(_setup_check)
       20    0.000    0.000    0.001    0.000 nonlinear_block_gs.py:56(_declare_options)
        6    0.000    0.000    0.001    0.000 default_vector.py:102(_create_data)
       50    0.000    0.000    0.000    0.000 indexer.py:640(shaped_instance)
      110    0.000    0.000    0.000    0.000 indexer.py:1060(_check_bounds)
      224    0.000    0.000    0.000    0.000 indexer.py:600(_check_bounds)
       16    0.000    0.000    0.000    0.000 shape_base.py:512(expand_dims)
      308    0.000    0.000    0.000    0.000 indexer.py:947(<genexpr>)
      493    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        2    0.000    0.000    1.188    0.594 problem.py:1003(final_setup)
       10    0.000    0.000    0.000    0.000 system.py:3037(add_response)
       20    0.000    0.000    0.000    0.000 twodim_base.py:234(diag)
      134    0.000    0.000    0.000    0.000 __init__.py:450(_replace)
       16    0.000    0.000    0.000    0.000 system.py:5073(set_val)
       20    0.000    0.000    0.001    0.000 total_drag.py:23(setup)
       20    0.000    0.000    0.000    0.000 {method 'setOperators' of 'petsc4py.PETSc.KSP' objects}
      120    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        2    0.000    0.000    0.021    0.011 pyoptsparse_driver.py:280(_setup_driver)
       40    0.000    0.000    0.033    0.001 implicitcomponent.py:458(_setup_procs)
       31    0.000    0.000    0.001    0.000 __init__.py:945(_normalized_name)
       40    0.000    0.000    0.000    0.000 approximation_scheme.py:136(_init_colored_approximations)
      236    0.000    0.000    0.000    0.000 options_dictionary.py:482(__contains__)
       40    0.000    0.000    0.002    0.000 implicitcomponent.py:62(__init__)
       11    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1007(get_code)
      142    0.000    0.000    0.001    0.000 indexer.py:1108(<genexpr>)
    38/37    0.000    0.000    0.001    0.000 {built-in method builtins.exec}
        6    0.000    0.000    0.000    0.000 _interpolate.py:487(__init__)
       16    0.000    0.000    0.000    0.000 introspection.py:1064(_get_targets_metadata)
       25    0.000    0.000    0.001    0.000 phase.py:1413(_add_timeseries_output)
      831    0.000    0.000    0.000    0.000 component.py:368(setup_partials)
        1    0.000    0.000    0.001    0.001 transform.py:14(setup)
       20    0.000    0.000    0.000    0.000 {method 'setUp' of 'petsc4py.PETSc.Mat' objects}
       60    0.000    0.000    0.000    0.000 _ufunc_config.py:435(__exit__)
        1    0.000    0.000    0.001    0.001 geometry_mesh_transformations.py:850(setup)
       20    0.000    0.000    0.001    0.000 sum_areas.py:25(setup)
        1    0.000    0.000    0.000    0.000 dynamics.py:114(compute)
       18    0.000    0.000    0.000    0.000 <frozen _collections_abc>:78(_check_methods)
      165    0.000    0.000    0.001    0.000 __init__.py:402(<genexpr>)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.001    0.001 total_jac.py:856(_get_sol2jac_map)
       35    0.000    0.000    0.000    0.000 configinfo.py:51(<listcomp>)
        6    0.000    0.000    0.000    0.000 indexing.py:7(get_src_indices_by_row)
        1    0.000    0.000  245.231  245.231 problem.py:1886(compute_totals)
       11    0.000    0.000    0.000    0.000 {method 'read' of '_io.BufferedReader' objects}
       20    0.000    0.000    0.000    0.000 vortex_mesh.py:279(compute_partials)
      356    0.000    0.000    0.000    0.000 proc_allocator.py:50(__init__)
       20    0.000    0.000    0.000    0.000 direct.py:185(_declare_options)
      168    0.000    0.000    0.000    0.000 shape_base.py:215(_vhstack_dispatcher)
       20    0.000    0.000    0.000    0.000 {method 'setType' of 'petsc4py.PETSc.PC' objects}
      470    0.000    0.000    0.000    0.000 _compiler.py:426(_get_iscased)
        2    0.000    0.000    0.000    0.000 total_jac.py:963(_get_tuple_map)
        4    0.000    0.000    0.002    0.000 interp_bsplines.py:71(evaluate_vectorized)
      168    0.000    0.000    0.000    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
       80    0.000    0.000    0.008    0.000 _compressed.py:362(_sub_sparse)
       40    0.000    0.000    0.004    0.000 implicitcomponent.py:484(_setup_vectors)
       83    0.000    0.000    0.000    0.000 constants.py:89(__hash__)
        1    0.000    0.000    0.016    0.016 control_group.py:341(configure_io)
       20    0.000    0.000    0.000    0.000 total_lift.py:34(compute)
       40    0.000    0.000    0.000    0.000 implicitcomponent.py:70(_configure)
        4    0.000    0.000    0.000    0.000 interp.py:122(__init__)
    17/10    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:1167(_find_and_load)
       32    0.000    0.000    0.000    0.000 transcription_base.py:643(_get_ode)
       34    0.000    0.000    0.000    0.000 system.py:3370(_check_voi_meta_sizes)
        3    0.000    0.000    0.002    0.001 exec_comp.py:660(_setup_partials)
       25    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:437(cache_from_source)
      302    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
       22    0.000    0.000    0.001    0.000 _construct.py:229(eye)
       20    0.000    0.000    0.001    0.000 total_lift.py:23(setup)
       40    0.000    0.000    0.000    0.000 fromnumeric.py:3823(_product_dispatcher)
       48    0.000    0.000    0.000    0.000 misc.py:102(__call__)
       27    0.000    0.000    0.000    0.000 units.py:1002(unit_conversion)
     13/6    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:1122(_find_and_load_unlocked)
       20    0.000    0.000    0.000    0.000 {method 'setPythonContext' of 'petsc4py.PETSc.PC' objects}
       20    0.000    0.000    0.001    0.000 fem.py:32(__init__)
       21    0.000    0.000    0.000    0.000 indepvarcomp.py:264(add_output)
      708    0.000    0.000    0.000    0.000 fromnumeric.py:195(_reshape_dispatcher)
        2    0.000    0.000    0.000    0.000 driver.py:96(__init__)
      430    0.000    0.000    0.000    0.000 __init__.py:256(<genexpr>)
       32    0.000    0.000    0.002    0.000 _itertools.py:4(unique_everseen)
        1    0.000    0.000    0.016    0.016 control_group.py:155(configure_io)
       31    0.000    0.000    0.001    0.000 __init__.py:400(_from_text_for)
       90    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
       20    0.000    0.000    3.398    0.170 solver.py:806(_solve_with_cache_check)
       97    0.000    0.000    0.000    0.000 pathlib.py:239(splitroot)
      831    0.000    0.000    0.000    0.000 system.py:2154(_setup_connections)
       20    0.000    0.000    3.398    0.170 solver.py:580(solve)
      432    0.000    0.000    0.000    0.000 fromnumeric.py:2508(_cumsum_dispatcher)
      328    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       62    0.000    0.000    0.000    0.000 __init__.py:877(normalize)
       14    0.000    0.000    0.000    0.000 units.py:359(__div__)
       27    0.000    0.000    0.000    0.000 fromnumeric.py:1768(ravel)
       81    0.000    0.000    0.000    0.000 constants.py:73(__eq__)
     1047    0.000    0.000    0.000    0.000 system.py:1400(_configure_check)
        1    0.000    0.000    0.001    0.001 time_comp.py:47(configure_io)
       90    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
       20    0.000    0.000    0.002    0.000 indepvarcomp.py:113(add_output)
        8    0.000    0.000    0.000    0.000 options.py:240(__init__)
       21    0.000    0.000    0.000    0.000 group.py:3914(<listcomp>)
      134    0.000    0.000    0.000    0.000 __init__.py:193(__init__)
        2    0.000    0.000    0.021    0.010 driver.py:871(_update_voi_meta)
       32    0.000    0.000    0.000    0.000 pathlib.py:530(_make_child)
       64    0.000    0.000    0.000    0.000 pathlib.py:523(_format_parsed_parts)
      423    0.000    0.000    0.000    0.000 fromnumeric.py:2416(_all_dispatcher)
       40    0.000    0.000    0.000    0.000 default_vector.py:286(__isub__)
       40    0.000    0.000    0.001    0.000 fromnumeric.py:3832(product)
       40    0.000    0.000    0.000    0.000 complex_step.py:42(add_approximation)
       40    0.000    0.000    0.000    0.000 get_vectors.py:30(initialize)
        1    0.000    0.000    0.001    0.001 state_interp_comp.py:222(_compute_partials_radau)
        1    0.000    0.000    1.102    1.102 group.py:1199(_final_setup)
        1    0.000    0.000    0.000    0.000 total_jac.py:558(_get_dict_J)
       40    0.000    0.000    0.000    0.000 eval_mtx.py:156(initialize)
        1    0.000    0.000   50.182   50.182 problem.py:853(setup)
       20    0.000    0.000    0.000    0.000 non_intersecting_thickness.py:45(compute)
        1    0.000    0.000    0.000    0.000 geometry_mesh_transformations.py:921(compute)
        3    0.000    0.000    0.000    0.000 exec_comp.py:724(_setup_vectors)
      388    0.000    0.000    0.000    0.000 fromnumeric.py:2831(_min_dispatcher)
      450    0.000    0.000    0.000    0.000 solver.py:307(<listcomp>)
        1    0.000    0.000    0.001    0.001 weight.py:29(setup)
        1    0.000    0.000    0.008    0.008 problem.py:203(__init__)
      234    0.000    0.000    0.000    0.000 _parser.py:166(__setitem__)
        1    0.000    0.000    0.000    0.000 continuity_comp.py:260(_compute_control_continuity)
        3    0.000    0.000    0.000    0.000 blas.py:326(_get_funcs)
        1    0.000    0.000    0.000    0.000 collocation_comp.py:138(compute)
      134    0.000    0.000    0.000    0.000 __init__.py:221(_for)
       31    0.000    0.000    0.000    0.000 _functools.py:89(pass_none)
        2    0.000    0.000    0.000    0.000 shape_base.py:1067(kron)
       44    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        1    0.000    0.000    0.184    0.184 introspection.py:444(configure_states_introspection)
        1    0.000    0.000    0.001    0.001 dynamics.py:32(setup)
        1    0.000    0.000    0.001    0.001 geometry_mesh_transformations.py:440(setup)
        1    0.000    0.000    0.001    0.001 geometry_mesh.py:54(setup)
        1    0.000    0.000    0.000    0.000 collocation_comp.py:160(compute_partials)
      134    0.000    0.000    0.000    0.000 __init__.py:440(_make)
        1    0.000    0.000    0.005    0.005 local_stiff_transformed.py:10(setup)
      176    0.000    0.000    0.000    0.000 __init__.py:118(valid)
       40    0.000    0.000    0.000    0.000 complex_step.py:148(_get_multiplier)
        1    0.000    0.000    0.142    0.142 trajectory.py:1235(_print_constraints)
       40    0.000    0.000    0.000    0.000 complex_step.py:68(_get_approx_data)
      123    0.000    0.000    0.000    0.000 indexer.py:1398(__init__)
       27    0.000    0.000    0.000    0.000 units.py:477(conversion_tuple_to)
        4    0.000    0.000    0.001    0.000 options.py:352(__init__)
        1    0.000    0.000    0.002    0.002 transcription_base.py:270(configure_parameters)
       36    0.000    0.000    0.000    0.000 <frozen posixpath>:140(basename)
        6    0.000    0.000    0.001    0.000 _extract.py:12(find)
      270    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
      110    0.000    0.000    0.000    0.000 indexer.py:1055(_check_src_shape)
        6    0.000    0.000    0.000    0.000 misc.py:46(reshape_val)
        3    0.000    0.000    0.000    0.000 blas.py:259(find_best_blas_type)
        8    0.000    0.000    0.000    0.000 units.py:408(__pow__)
       11    0.000    0.000    0.000    0.000 exec_comp.py:896(_exec)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:493(_init_module_attrs)
       20    0.000    0.000    0.002    0.000 nonlinear_block_gs.py:30(__init__)
       20    0.000    0.000    0.000    0.000 petsc_ksp.py:202(_declare_options)
       20    0.000    0.000    0.000    0.000 {method 'setMonitor' of 'petsc4py.PETSc.KSP' objects}
      240    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        3    0.000    0.000    0.000    0.000 exec_comp.py:775(compute)
       22    0.000    0.000    0.001    0.000 _construct.py:26(spdiags)
       31    0.000    0.000    0.000    0.000 pathlib.py:1053(read_text)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
       30    0.000    0.000    0.000    0.000 numerictypes.py:357(issubdtype)
       40    0.000    0.000    0.000    0.000 system.py:2804(_get_static_wrt_matches)
        7    0.000    0.000    0.000    0.000 indepvarcomp.py:210(_solve_nonlinear)
        7    0.000    0.000    0.000    0.000 function_base.py:5562(append)
       40    0.000    0.000    0.000    0.000 system.py:1406(_get_approx_subjac_keys)
        7    0.000    0.000    0.000    0.000 indepvarcomp.py:58(initialize)
        5    0.000    0.000    0.000    0.000 pyoptsparse_driver.py:810(_get_ordered_nl_responses)
       20    0.000    0.000    0.000    0.000 system.py:2670(nonlinear_solver)
        6    0.000    0.000    0.000    0.000 index_tricks.py:34(ix_)
       20    0.000    0.000    0.006    0.000 petsc_ksp.py:231(_setup_solvers)
      208    0.000    0.000    0.000    0.000 system.py:2699(_local_vector_class)
       34    0.000    0.000    0.002    0.000 indexer.py:1266(_check_bounds)
       11    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      302    0.000    0.000    0.000    0.000 arraysetops.py:133(_unique_dispatcher)
    11/10    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:666(_load_unlocked)
        1    0.000    0.000    0.056    0.056 radau_pseudospectral.py:166(configure_ode)
      240    0.000    0.000    0.000    0.000 vector.py:676(set_complex_step_mode)
        1    0.000    0.000    0.003    0.003 pseudospectral_base.py:375(configure_defects)
       10    0.000    0.000    0.000    0.000 group.py:1809(<listcomp>)
        1    0.000    0.000    0.001    0.001 geometry_group.py:23(setup)
        1    0.000    0.000    0.000    0.000 utils.py:295(taper)
        1    0.000    0.000    0.145    0.145 trajectory.py:953(configure)
       20    0.000    0.000    0.000    0.000 solver.py:538(_declare_options)
       34    0.000    0.000    0.000    0.000 pathlib.py:504(_from_parts)
       31    0.000    0.000    0.000    0.000 <frozen genericpath>:121(_splitext)
        6    0.000    0.000    0.000    0.000 _util.py:206(_asarray_validated)
       20    0.000    0.000    0.010    0.000 nonlinear_block_gs.py:39(_setup_solvers)
       12    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1464(_get_spec)
       20    0.000    0.000    0.000    0.000 {method 'setGMRESRestart' of 'petsc4py.PETSc.KSP' objects}
       18    0.000    0.000    0.001    0.000 phase.py:1295(add_timeseries_output)
       14    0.000    0.000    0.000    0.000 units.py:100(__sub__)
        1    0.000    0.000    0.000    0.000 opt_report.py:1(<module>)
        1    0.000    0.000    0.000    0.000 aero_oas.py:231(compute)
        4    0.000    0.000    0.000    0.000 radau_pseudospectral.py:451(get_parameter_connections)
       20    0.000    0.000    0.000    0.000 total_performance.py:16(initialize)
        3    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        6    0.000    0.000    0.000    0.000 vector.py:704(_get_local_views)
      101    0.000    0.000    0.000    0.000 indexer.py:419(_check_bounds)
       31    0.000    0.000    0.000    0.000 __init__.py:957(_name_from_stem)
       31    0.000    0.000    0.002    0.000 __init__.py:634(entry_points)
      282    0.000    0.000    0.000    0.000 type_check.py:205(_is_type_dispatcher)
        3    0.000    0.000    0.000    0.000 group.py:2776(promotes)
        1    0.000    0.000    0.000    0.000 transcription_base.py:94(configure_time)
        1    0.000    0.000    0.000    0.000 total_jac.py:454(_compute_jac_scatters)
        2    0.000    0.000    0.006    0.003 coloring.py:384(load)
        1    0.000    0.000    0.000    0.000 section_properties_tube.py:50(compute)
        1    0.000    0.000    0.001    0.001 geometry_mesh_transformations.py:146(setup)
      250    0.000    0.000    0.000    0.000 multiarray.py:346(where)
       20    0.000    0.000    0.000    0.000 wave_drag.py:61(compute)
        1    0.000    0.000    0.000    0.000 phase.py:58(__init__)
      128    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
       60    0.000    0.000    0.000    0.000 numerictypes.py:283(issubclass_)
       20    0.000    0.000    0.000    0.000 petsc_ksp.py:138(__init__)
        4    0.000    0.000    0.002    0.000 spline_comp.py:155(compute)
        1    0.000    0.000    0.040    0.040 introspection.py:366(configure_parameters_introspection)
        1    0.000    0.000    0.040    0.040 introspection.py:297(configure_controls_introspection)
        1    0.000    0.000    0.000    0.000 geometry_mesh_transformations.py:641(setup)
       20    0.000    0.000    0.000    0.000 mesh_point_forces.py:30(initialize)
        1    0.000    0.000    0.002    0.002 phase.py:1766(setup)
        1    0.000    0.000    0.000    0.000 inspect.py:2330(_signature_from_function)
        9    0.000    0.000    0.002    0.000 __init__.py:196(load)
        4    0.000    0.000    0.000    0.000 _compiler.py:241(_optimize_charset)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
       31    0.000    0.000    0.000    0.000 <frozen posixpath>:117(splitext)
        1    0.000    0.000    0.000    0.000 continuity_comp.py:299(compute_partials)
        1    0.000    0.000    0.005    0.005 radau_pseudospectral.py:207(configure_defects)
        1    0.000    0.000    0.039    0.039 introspection.py:395(configure_time_introspection)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1127(get_data)
       10    0.000    0.000    0.000    0.000 group.py:268(set_input_defaults)
        1    0.000    0.000    0.000    0.000 introspection.py:795(configure_timeseries_expr_introspection)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:778(spec_from_file_location)
        1    0.000    0.000    4.166    4.166 problem.py:600(run_model)
       32    0.000    0.000    0.004    0.000 __init__.py:1037(<genexpr>)
        3    0.000    0.000    0.000    0.000 functools.py:981(__get__)
        8    0.000    0.000    0.000    0.000 reports_system.py:144(register_report)
